Date,Close
2017-10-02 00:00:00-04:00,2529.1201171875
2017-10-03 00:00:00-04:00,2534.580078125
2017-10-04 00:00:00-04:00,2537.739990234375
2017-10-05 00:00:00-04:00,2552.070068359375
2017-10-06 00:00:00-04:00,2549.330078125
2017-10-09 00:00:00-04:00,2544.72998046875
2017-10-10 00:00:00-04:00,2550.639892578125
2017-10-11 00:00:00-04:00,2555.239990234375
2017-10-12 00:00:00-04:00,2550.929931640625
2017-10-13 00:00:00-04:00,2553.169921875
2017-10-16 00:00:00-04:00,2557.639892578125
2017-10-17 00:00:00-04:00,2559.360107421875
2017-10-18 00:00:00-04:00,2561.260009765625
2017-10-19 00:00:00-04:00,2562.10009765625
2017-10-20 00:00:00-04:00,2575.2099609375
2017-10-23 00:00:00-04:00,2564.97998046875
2017-10-24 00:00:00-04:00,2569.1298828125
2017-10-25 00:00:00-04:00,2557.14990234375
2017-10-26 00:00:00-04:00,2560.39990234375
2017-10-27 00:00:00-04:00,2581.070068359375
2017-10-30 00:00:00-04:00,2572.830078125
2017-10-31 00:00:00-04:00,2575.260009765625
2017-11-01 00:00:00-04:00,2579.360107421875
2017-11-02 00:00:00-04:00,2579.85009765625
2017-11-03 00:00:00-04:00,2587.840087890625
2017-11-06 00:00:00-05:00,2591.1298828125
2017-11-07 00:00:00-05:00,2590.639892578125
2017-11-08 00:00:00-05:00,2594.3798828125
2017-11-09 00:00:00-05:00,2584.6201171875
2017-11-10 00:00:00-05:00,2582.300048828125
2017-11-13 00:00:00-05:00,2584.840087890625
2017-11-14 00:00:00-05:00,2578.8701171875
2017-11-15 00:00:00-05:00,2564.6201171875
2017-11-16 00:00:00-05:00,2585.639892578125
2017-11-17 00:00:00-05:00,2578.85009765625
2017-11-20 00:00:00-05:00,2582.139892578125
2017-11-21 00:00:00-05:00,2599.030029296875
2017-11-22 00:00:00-05:00,2597.080078125
2017-11-24 00:00:00-05:00,2602.419921875
2017-11-27 00:00:00-05:00,2601.419921875
2017-11-28 00:00:00-05:00,2627.0400390625
2017-11-29 00:00:00-05:00,2626.070068359375
2017-11-30 00:00:00-05:00,2647.580078125
2017-12-01 00:00:00-05:00,2642.219970703125
2017-12-04 00:00:00-05:00,2639.43994140625
2017-12-05 00:00:00-05:00,2629.570068359375
2017-12-06 00:00:00-05:00,2629.27001953125
2017-12-07 00:00:00-05:00,2636.97998046875
2017-12-08 00:00:00-05:00,2651.5
2017-12-11 00:00:00-05:00,2659.989990234375
2017-12-12 00:00:00-05:00,2664.110107421875
2017-12-13 00:00:00-05:00,2662.85009765625
2017-12-14 00:00:00-05:00,2652.010009765625
2017-12-15 00:00:00-05:00,2675.81005859375
2017-12-18 00:00:00-05:00,2690.159912109375
2017-12-19 00:00:00-05:00,2681.469970703125
2017-12-20 00:00:00-05:00,2679.25
2017-12-21 00:00:00-05:00,2684.570068359375
2017-12-22 00:00:00-05:00,2683.340087890625
2017-12-26 00:00:00-05:00,2680.5
2017-12-27 00:00:00-05:00,2682.6201171875
2017-12-28 00:00:00-05:00,2687.5400390625
2017-12-29 00:00:00-05:00,2673.610107421875
2018-01-02 00:00:00-05:00,2695.81005859375
2018-01-03 00:00:00-05:00,2713.06005859375
2018-01-04 00:00:00-05:00,2723.989990234375
2018-01-05 00:00:00-05:00,2743.14990234375
2018-01-08 00:00:00-05:00,2747.7099609375
2018-01-09 00:00:00-05:00,2751.2900390625
2018-01-10 00:00:00-05:00,2748.22998046875
2018-01-11 00:00:00-05:00,2767.56005859375
2018-01-12 00:00:00-05:00,2786.239990234375
2018-01-16 00:00:00-05:00,2776.419921875
2018-01-17 00:00:00-05:00,2802.56005859375
2018-01-18 00:00:00-05:00,2798.030029296875
2018-01-19 00:00:00-05:00,2810.300048828125
2018-01-22 00:00:00-05:00,2832.969970703125
2018-01-23 00:00:00-05:00,2839.1298828125
2018-01-24 00:00:00-05:00,2837.5400390625
2018-01-25 00:00:00-05:00,2839.25
2018-01-26 00:00:00-05:00,2872.8701171875
2018-01-29 00:00:00-05:00,2853.530029296875
2018-01-30 00:00:00-05:00,2822.429931640625
2018-01-31 00:00:00-05:00,2823.81005859375
2018-02-01 00:00:00-05:00,2821.97998046875
2018-02-02 00:00:00-05:00,2762.1298828125
2018-02-05 00:00:00-05:00,2648.93994140625
2018-02-06 00:00:00-05:00,2695.139892578125
2018-02-07 00:00:00-05:00,2681.659912109375
2018-02-08 00:00:00-05:00,2581.0
2018-02-09 00:00:00-05:00,2619.550048828125
2018-02-12 00:00:00-05:00,2656.0
2018-02-13 00:00:00-05:00,2662.93994140625
2018-02-14 00:00:00-05:00,2698.6298828125
2018-02-15 00:00:00-05:00,2731.199951171875
2018-02-16 00:00:00-05:00,2732.219970703125
2018-02-20 00:00:00-05:00,2716.260009765625
2018-02-21 00:00:00-05:00,2701.330078125
2018-02-22 00:00:00-05:00,2703.9599609375
2018-02-23 00:00:00-05:00,2747.300048828125
2018-02-26 00:00:00-05:00,2779.60009765625
2018-02-27 00:00:00-05:00,2744.280029296875
2018-02-28 00:00:00-05:00,2713.830078125
2018-03-01 00:00:00-05:00,2677.669921875
2018-03-02 00:00:00-05:00,2691.25
2018-03-05 00:00:00-05:00,2720.93994140625
2018-03-06 00:00:00-05:00,2728.1201171875
2018-03-07 00:00:00-05:00,2726.800048828125
2018-03-08 00:00:00-05:00,2738.969970703125
2018-03-09 00:00:00-05:00,2786.570068359375
2018-03-12 00:00:00-04:00,2783.02001953125
2018-03-13 00:00:00-04:00,2765.31005859375
2018-03-14 00:00:00-04:00,2749.47998046875
2018-03-15 00:00:00-04:00,2747.330078125
2018-03-16 00:00:00-04:00,2752.010009765625
2018-03-19 00:00:00-04:00,2712.919921875
2018-03-20 00:00:00-04:00,2716.93994140625
2018-03-21 00:00:00-04:00,2711.929931640625
2018-03-22 00:00:00-04:00,2643.68994140625
2018-03-23 00:00:00-04:00,2588.260009765625
2018-03-26 00:00:00-04:00,2658.550048828125
2018-03-27 00:00:00-04:00,2612.6201171875
2018-03-28 00:00:00-04:00,2605.0
2018-03-29 00:00:00-04:00,2640.8701171875
2018-04-02 00:00:00-04:00,2581.8798828125
2018-04-03 00:00:00-04:00,2614.449951171875
2018-04-04 00:00:00-04:00,2644.68994140625
2018-04-05 00:00:00-04:00,2662.840087890625
2018-04-06 00:00:00-04:00,2604.469970703125
2018-04-09 00:00:00-04:00,2613.159912109375
2018-04-10 00:00:00-04:00,2656.8701171875
2018-04-11 00:00:00-04:00,2642.18994140625
2018-04-12 00:00:00-04:00,2663.989990234375
2018-04-13 00:00:00-04:00,2656.300048828125
2018-04-16 00:00:00-04:00,2677.840087890625
2018-04-17 00:00:00-04:00,2706.389892578125
2018-04-18 00:00:00-04:00,2708.639892578125
2018-04-19 00:00:00-04:00,2693.1298828125
2018-04-20 00:00:00-04:00,2670.139892578125
2018-04-23 00:00:00-04:00,2670.2900390625
2018-04-24 00:00:00-04:00,2634.56005859375
2018-04-25 00:00:00-04:00,2639.39990234375
2018-04-26 00:00:00-04:00,2666.93994140625
2018-04-27 00:00:00-04:00,2669.909912109375
2018-04-30 00:00:00-04:00,2648.050048828125
2018-05-01 00:00:00-04:00,2654.800048828125
2018-05-02 00:00:00-04:00,2635.669921875
2018-05-03 00:00:00-04:00,2629.72998046875
2018-05-04 00:00:00-04:00,2663.419921875
2018-05-07 00:00:00-04:00,2672.6298828125
2018-05-08 00:00:00-04:00,2671.919921875
2018-05-09 00:00:00-04:00,2697.7900390625
2018-05-10 00:00:00-04:00,2723.070068359375
2018-05-11 00:00:00-04:00,2727.719970703125
2018-05-14 00:00:00-04:00,2730.1298828125
2018-05-15 00:00:00-04:00,2711.449951171875
2018-05-16 00:00:00-04:00,2722.4599609375
2018-05-17 00:00:00-04:00,2720.1298828125
2018-05-18 00:00:00-04:00,2712.969970703125
2018-05-21 00:00:00-04:00,2733.010009765625
2018-05-22 00:00:00-04:00,2724.43994140625
2018-05-23 00:00:00-04:00,2733.2900390625
2018-05-24 00:00:00-04:00,2727.760009765625
2018-05-25 00:00:00-04:00,2721.330078125
2018-05-29 00:00:00-04:00,2689.860107421875
2018-05-30 00:00:00-04:00,2724.010009765625
2018-05-31 00:00:00-04:00,2705.27001953125
2018-06-01 00:00:00-04:00,2734.6201171875
2018-06-04 00:00:00-04:00,2746.8701171875
2018-06-05 00:00:00-04:00,2748.800048828125
2018-06-06 00:00:00-04:00,2772.35009765625
2018-06-07 00:00:00-04:00,2770.3701171875
2018-06-08 00:00:00-04:00,2779.030029296875
2018-06-11 00:00:00-04:00,2782.0
2018-06-12 00:00:00-04:00,2786.85009765625
2018-06-13 00:00:00-04:00,2775.6298828125
2018-06-14 00:00:00-04:00,2782.489990234375
2018-06-15 00:00:00-04:00,2779.659912109375
2018-06-18 00:00:00-04:00,2773.75
2018-06-19 00:00:00-04:00,2762.590087890625
2018-06-20 00:00:00-04:00,2767.320068359375
2018-06-21 00:00:00-04:00,2749.760009765625
2018-06-22 00:00:00-04:00,2754.8798828125
2018-06-25 00:00:00-04:00,2717.070068359375
2018-06-26 00:00:00-04:00,2723.06005859375
2018-06-27 00:00:00-04:00,2699.6298828125
2018-06-28 00:00:00-04:00,2716.31005859375
2018-06-29 00:00:00-04:00,2718.3701171875
2018-07-02 00:00:00-04:00,2726.7099609375
2018-07-03 00:00:00-04:00,2713.219970703125
2018-07-05 00:00:00-04:00,2736.610107421875
2018-07-06 00:00:00-04:00,2759.820068359375
2018-07-09 00:00:00-04:00,2784.169921875
2018-07-10 00:00:00-04:00,2793.840087890625
2018-07-11 00:00:00-04:00,2774.02001953125
2018-07-12 00:00:00-04:00,2798.2900390625
2018-07-13 00:00:00-04:00,2801.31005859375
2018-07-16 00:00:00-04:00,2798.429931640625
2018-07-17 00:00:00-04:00,2809.550048828125
2018-07-18 00:00:00-04:00,2815.6201171875
2018-07-19 00:00:00-04:00,2804.489990234375
2018-07-20 00:00:00-04:00,2801.830078125
2018-07-23 00:00:00-04:00,2806.97998046875
2018-07-24 00:00:00-04:00,2820.39990234375
2018-07-25 00:00:00-04:00,2846.070068359375
2018-07-26 00:00:00-04:00,2837.43994140625
2018-07-27 00:00:00-04:00,2818.820068359375
2018-07-30 00:00:00-04:00,2802.60009765625
2018-07-31 00:00:00-04:00,2816.2900390625
2018-08-01 00:00:00-04:00,2813.360107421875
2018-08-02 00:00:00-04:00,2827.219970703125
2018-08-03 00:00:00-04:00,2840.35009765625
2018-08-06 00:00:00-04:00,2850.39990234375
2018-08-07 00:00:00-04:00,2858.449951171875
2018-08-08 00:00:00-04:00,2857.699951171875
2018-08-09 00:00:00-04:00,2853.580078125
2018-08-10 00:00:00-04:00,2833.280029296875
2018-08-13 00:00:00-04:00,2821.929931640625
2018-08-14 00:00:00-04:00,2839.9599609375
2018-08-15 00:00:00-04:00,2818.3701171875
2018-08-16 00:00:00-04:00,2840.68994140625
2018-08-17 00:00:00-04:00,2850.1298828125
2018-08-20 00:00:00-04:00,2857.050048828125
2018-08-21 00:00:00-04:00,2862.9599609375
2018-08-22 00:00:00-04:00,2861.820068359375
2018-08-23 00:00:00-04:00,2856.97998046875
2018-08-24 00:00:00-04:00,2874.68994140625
2018-08-27 00:00:00-04:00,2896.739990234375
2018-08-28 00:00:00-04:00,2897.52001953125
2018-08-29 00:00:00-04:00,2914.0400390625
2018-08-30 00:00:00-04:00,2901.1298828125
2018-08-31 00:00:00-04:00,2901.52001953125
2018-09-04 00:00:00-04:00,2896.719970703125
2018-09-05 00:00:00-04:00,2888.60009765625
2018-09-06 00:00:00-04:00,2878.050048828125
2018-09-07 00:00:00-04:00,2871.679931640625
2018-09-10 00:00:00-04:00,2877.1298828125
2018-09-11 00:00:00-04:00,2887.889892578125
2018-09-12 00:00:00-04:00,2888.919921875
2018-09-13 00:00:00-04:00,2904.179931640625
2018-09-14 00:00:00-04:00,2904.97998046875
2018-09-17 00:00:00-04:00,2888.800048828125
2018-09-18 00:00:00-04:00,2904.31005859375
2018-09-19 00:00:00-04:00,2907.949951171875
2018-09-20 00:00:00-04:00,2930.75
2018-09-21 00:00:00-04:00,2929.669921875
2018-09-24 00:00:00-04:00,2919.3701171875
2018-09-25 00:00:00-04:00,2915.56005859375
2018-09-26 00:00:00-04:00,2905.969970703125
2018-09-27 00:00:00-04:00,2914.0
2018-09-28 00:00:00-04:00,2913.97998046875
2018-10-01 00:00:00-04:00,2924.590087890625
2018-10-02 00:00:00-04:00,2923.429931640625
2018-10-03 00:00:00-04:00,2925.510009765625
2018-10-04 00:00:00-04:00,2901.610107421875
2018-10-05 00:00:00-04:00,2885.570068359375
2018-10-08 00:00:00-04:00,2884.429931640625
2018-10-09 00:00:00-04:00,2880.340087890625
2018-10-10 00:00:00-04:00,2785.679931640625
2018-10-11 00:00:00-04:00,2728.3701171875
2018-10-12 00:00:00-04:00,2767.1298828125
2018-10-15 00:00:00-04:00,2750.7900390625
2018-10-16 00:00:00-04:00,2809.919921875
2018-10-17 00:00:00-04:00,2809.2099609375
2018-10-18 00:00:00-04:00,2768.780029296875
2018-10-19 00:00:00-04:00,2767.780029296875
2018-10-22 00:00:00-04:00,2755.8798828125
2018-10-23 00:00:00-04:00,2740.68994140625
2018-10-24 00:00:00-04:00,2656.10009765625
2018-10-25 00:00:00-04:00,2705.570068359375
2018-10-26 00:00:00-04:00,2658.68994140625
2018-10-29 00:00:00-04:00,2641.25
2018-10-30 00:00:00-04:00,2682.6298828125
2018-10-31 00:00:00-04:00,2711.739990234375
2018-11-01 00:00:00-04:00,2740.3701171875
2018-11-02 00:00:00-04:00,2723.06005859375
2018-11-05 00:00:00-05:00,2738.31005859375
2018-11-06 00:00:00-05:00,2755.449951171875
2018-11-07 00:00:00-05:00,2813.889892578125
2018-11-08 00:00:00-05:00,2806.830078125
2018-11-09 00:00:00-05:00,2781.010009765625
2018-11-12 00:00:00-05:00,2726.219970703125
2018-11-13 00:00:00-05:00,2722.179931640625
2018-11-14 00:00:00-05:00,2701.580078125
2018-11-15 00:00:00-05:00,2730.199951171875
2018-11-16 00:00:00-05:00,2736.27001953125
2018-11-19 00:00:00-05:00,2690.72998046875
2018-11-20 00:00:00-05:00,2641.889892578125
2018-11-21 00:00:00-05:00,2649.929931640625
2018-11-23 00:00:00-05:00,2632.56005859375
2018-11-26 00:00:00-05:00,2673.449951171875
2018-11-27 00:00:00-05:00,2682.169921875
2018-11-28 00:00:00-05:00,2743.7900390625
2018-11-29 00:00:00-05:00,2737.800048828125
2018-11-30 00:00:00-05:00,2760.169921875
2018-12-03 00:00:00-05:00,2790.3701171875
2018-12-04 00:00:00-05:00,2700.06005859375
2018-12-06 00:00:00-05:00,2695.949951171875
2018-12-07 00:00:00-05:00,2633.080078125
2018-12-10 00:00:00-05:00,2637.719970703125
2018-12-11 00:00:00-05:00,2636.780029296875
2018-12-12 00:00:00-05:00,2651.070068359375
2018-12-13 00:00:00-05:00,2650.5400390625
2018-12-14 00:00:00-05:00,2599.949951171875
2018-12-17 00:00:00-05:00,2545.93994140625
2018-12-18 00:00:00-05:00,2546.159912109375
2018-12-19 00:00:00-05:00,2506.9599609375
2018-12-20 00:00:00-05:00,2467.419921875
2018-12-21 00:00:00-05:00,2416.6201171875
2018-12-24 00:00:00-05:00,2351.10009765625
2018-12-26 00:00:00-05:00,2467.699951171875
2018-12-27 00:00:00-05:00,2488.830078125
2018-12-28 00:00:00-05:00,2485.739990234375
2018-12-31 00:00:00-05:00,2506.85009765625
2019-01-02 00:00:00-05:00,2510.030029296875
2019-01-03 00:00:00-05:00,2447.889892578125
2019-01-04 00:00:00-05:00,2531.93994140625
2019-01-07 00:00:00-05:00,2549.68994140625
2019-01-08 00:00:00-05:00,2574.409912109375
2019-01-09 00:00:00-05:00,2584.9599609375
2019-01-10 00:00:00-05:00,2596.639892578125
2019-01-11 00:00:00-05:00,2596.260009765625
2019-01-14 00:00:00-05:00,2582.610107421875
2019-01-15 00:00:00-05:00,2610.300048828125
2019-01-16 00:00:00-05:00,2616.10009765625
2019-01-17 00:00:00-05:00,2635.9599609375
2019-01-18 00:00:00-05:00,2670.7099609375
2019-01-22 00:00:00-05:00,2632.89990234375
2019-01-23 00:00:00-05:00,2638.699951171875
2019-01-24 00:00:00-05:00,2642.330078125
2019-01-25 00:00:00-05:00,2664.760009765625
2019-01-28 00:00:00-05:00,2643.85009765625
2019-01-29 00:00:00-05:00,2640.0
2019-01-30 00:00:00-05:00,2681.050048828125
2019-01-31 00:00:00-05:00,2704.10009765625
2019-02-01 00:00:00-05:00,2706.530029296875
2019-02-04 00:00:00-05:00,2724.8701171875
2019-02-05 00:00:00-05:00,2737.699951171875
2019-02-06 00:00:00-05:00,2731.610107421875
2019-02-07 00:00:00-05:00,2706.050048828125
2019-02-08 00:00:00-05:00,2707.8798828125
2019-02-11 00:00:00-05:00,2709.800048828125
2019-02-12 00:00:00-05:00,2744.72998046875
2019-02-13 00:00:00-05:00,2753.030029296875
2019-02-14 00:00:00-05:00,2745.72998046875
2019-02-15 00:00:00-05:00,2775.60009765625
2019-02-19 00:00:00-05:00,2779.760009765625
2019-02-20 00:00:00-05:00,2784.699951171875
2019-02-21 00:00:00-05:00,2774.8798828125
2019-02-22 00:00:00-05:00,2792.669921875
2019-02-25 00:00:00-05:00,2796.110107421875
2019-02-26 00:00:00-05:00,2793.89990234375
2019-02-27 00:00:00-05:00,2792.3798828125
2019-02-28 00:00:00-05:00,2784.489990234375
2019-03-01 00:00:00-05:00,2803.68994140625
2019-03-04 00:00:00-05:00,2792.81005859375
2019-03-05 00:00:00-05:00,2789.64990234375
2019-03-06 00:00:00-05:00,2771.449951171875
2019-03-07 00:00:00-05:00,2748.929931640625
2019-03-08 00:00:00-05:00,2743.070068359375
2019-03-11 00:00:00-04:00,2783.300048828125
2019-03-12 00:00:00-04:00,2791.52001953125
2019-03-13 00:00:00-04:00,2810.919921875
2019-03-14 00:00:00-04:00,2808.47998046875
2019-03-15 00:00:00-04:00,2822.47998046875
2019-03-18 00:00:00-04:00,2832.93994140625
2019-03-19 00:00:00-04:00,2832.570068359375
2019-03-20 00:00:00-04:00,2824.22998046875
2019-03-21 00:00:00-04:00,2854.8798828125
2019-03-22 00:00:00-04:00,2800.7099609375
2019-03-25 00:00:00-04:00,2798.360107421875
2019-03-26 00:00:00-04:00,2818.4599609375
2019-03-27 00:00:00-04:00,2805.3701171875
2019-03-28 00:00:00-04:00,2815.43994140625
2019-03-29 00:00:00-04:00,2834.39990234375
2019-04-01 00:00:00-04:00,2867.18994140625
2019-04-02 00:00:00-04:00,2867.239990234375
2019-04-03 00:00:00-04:00,2873.39990234375
2019-04-04 00:00:00-04:00,2879.389892578125
2019-04-05 00:00:00-04:00,2892.739990234375
2019-04-08 00:00:00-04:00,2895.77001953125
2019-04-09 00:00:00-04:00,2878.199951171875
2019-04-10 00:00:00-04:00,2888.2099609375
2019-04-11 00:00:00-04:00,2888.320068359375
2019-04-12 00:00:00-04:00,2907.409912109375
2019-04-15 00:00:00-04:00,2905.580078125
2019-04-16 00:00:00-04:00,2907.06005859375
2019-04-17 00:00:00-04:00,2900.449951171875
2019-04-18 00:00:00-04:00,2905.030029296875
2019-04-22 00:00:00-04:00,2907.969970703125
2019-04-23 00:00:00-04:00,2933.679931640625
2019-04-24 00:00:00-04:00,2927.25
2019-04-25 00:00:00-04:00,2926.169921875
2019-04-26 00:00:00-04:00,2939.8798828125
2019-04-29 00:00:00-04:00,2943.030029296875
2019-04-30 00:00:00-04:00,2945.830078125
2019-05-01 00:00:00-04:00,2923.72998046875
2019-05-02 00:00:00-04:00,2917.52001953125
2019-05-03 00:00:00-04:00,2945.639892578125
2019-05-06 00:00:00-04:00,2932.469970703125
2019-05-07 00:00:00-04:00,2884.050048828125
2019-05-08 00:00:00-04:00,2879.419921875
2019-05-09 00:00:00-04:00,2870.719970703125
2019-05-10 00:00:00-04:00,2881.39990234375
2019-05-13 00:00:00-04:00,2811.8701171875
2019-05-14 00:00:00-04:00,2834.409912109375
2019-05-15 00:00:00-04:00,2850.9599609375
2019-05-16 00:00:00-04:00,2876.320068359375
2019-05-17 00:00:00-04:00,2859.530029296875
2019-05-20 00:00:00-04:00,2840.22998046875
2019-05-21 00:00:00-04:00,2864.360107421875
2019-05-22 00:00:00-04:00,2856.27001953125
2019-05-23 00:00:00-04:00,2822.239990234375
2019-05-24 00:00:00-04:00,2826.06005859375
2019-05-28 00:00:00-04:00,2802.389892578125
2019-05-29 00:00:00-04:00,2783.02001953125
2019-05-30 00:00:00-04:00,2788.860107421875
2019-05-31 00:00:00-04:00,2752.06005859375
2019-06-03 00:00:00-04:00,2744.449951171875
2019-06-04 00:00:00-04:00,2803.27001953125
2019-06-05 00:00:00-04:00,2826.14990234375
2019-06-06 00:00:00-04:00,2843.489990234375
2019-06-07 00:00:00-04:00,2873.340087890625
2019-06-10 00:00:00-04:00,2886.72998046875
2019-06-11 00:00:00-04:00,2885.719970703125
2019-06-12 00:00:00-04:00,2879.840087890625
2019-06-13 00:00:00-04:00,2891.639892578125
2019-06-14 00:00:00-04:00,2886.97998046875
2019-06-17 00:00:00-04:00,2889.669921875
2019-06-18 00:00:00-04:00,2917.75
2019-06-19 00:00:00-04:00,2926.4599609375
2019-06-20 00:00:00-04:00,2954.179931640625
2019-06-21 00:00:00-04:00,2950.4599609375
2019-06-24 00:00:00-04:00,2945.35009765625
2019-06-25 00:00:00-04:00,2917.3798828125
2019-06-26 00:00:00-04:00,2913.780029296875
2019-06-27 00:00:00-04:00,2924.919921875
2019-06-28 00:00:00-04:00,2941.760009765625
2019-07-01 00:00:00-04:00,2964.330078125
2019-07-02 00:00:00-04:00,2973.010009765625
2019-07-03 00:00:00-04:00,2995.820068359375
2019-07-05 00:00:00-04:00,2990.409912109375
2019-07-08 00:00:00-04:00,2975.949951171875
2019-07-09 00:00:00-04:00,2979.6298828125
2019-07-10 00:00:00-04:00,2993.070068359375
2019-07-11 00:00:00-04:00,2999.909912109375
2019-07-12 00:00:00-04:00,3013.77001953125
2019-07-15 00:00:00-04:00,3014.300048828125
2019-07-16 00:00:00-04:00,3004.0400390625
2019-07-17 00:00:00-04:00,2984.419921875
2019-07-18 00:00:00-04:00,2995.110107421875
2019-07-19 00:00:00-04:00,2976.610107421875
2019-07-22 00:00:00-04:00,2985.030029296875
2019-07-23 00:00:00-04:00,3005.469970703125
2019-07-24 00:00:00-04:00,3019.56005859375
2019-07-25 00:00:00-04:00,3003.669921875
2019-07-26 00:00:00-04:00,3025.860107421875
2019-07-29 00:00:00-04:00,3020.969970703125
2019-07-30 00:00:00-04:00,3013.179931640625
2019-07-31 00:00:00-04:00,2980.3798828125
2019-08-01 00:00:00-04:00,2953.56005859375
2019-08-02 00:00:00-04:00,2932.050048828125
2019-08-05 00:00:00-04:00,2844.739990234375
2019-08-06 00:00:00-04:00,2881.77001953125
2019-08-07 00:00:00-04:00,2883.97998046875
2019-08-08 00:00:00-04:00,2938.090087890625
2019-08-09 00:00:00-04:00,2918.64990234375
2019-08-12 00:00:00-04:00,2882.699951171875
2019-08-13 00:00:00-04:00,2926.320068359375
2019-08-14 00:00:00-04:00,2840.60009765625
2019-08-15 00:00:00-04:00,2847.60009765625
2019-08-16 00:00:00-04:00,2888.679931640625
2019-08-19 00:00:00-04:00,2923.64990234375
2019-08-20 00:00:00-04:00,2900.510009765625
2019-08-21 00:00:00-04:00,2924.429931640625
2019-08-22 00:00:00-04:00,2922.949951171875
2019-08-23 00:00:00-04:00,2847.110107421875
2019-08-26 00:00:00-04:00,2878.3798828125
2019-08-27 00:00:00-04:00,2869.159912109375
2019-08-28 00:00:00-04:00,2887.93994140625
2019-08-29 00:00:00-04:00,2924.580078125
2019-08-30 00:00:00-04:00,2926.4599609375
2019-09-03 00:00:00-04:00,2906.27001953125
2019-09-04 00:00:00-04:00,2937.780029296875
2019-09-05 00:00:00-04:00,2976.0
2019-09-06 00:00:00-04:00,2978.7099609375
2019-09-09 00:00:00-04:00,2978.429931640625
2019-09-10 00:00:00-04:00,2979.389892578125
2019-09-11 00:00:00-04:00,3000.929931640625
2019-09-12 00:00:00-04:00,3009.570068359375
2019-09-13 00:00:00-04:00,3007.389892578125
2019-09-16 00:00:00-04:00,2997.9599609375
2019-09-17 00:00:00-04:00,3005.699951171875
2019-09-18 00:00:00-04:00,3006.72998046875
2019-09-19 00:00:00-04:00,3006.7900390625
2019-09-20 00:00:00-04:00,2992.070068359375
2019-09-23 00:00:00-04:00,2991.780029296875
2019-09-24 00:00:00-04:00,2966.60009765625
2019-09-25 00:00:00-04:00,2984.8701171875
2019-09-26 00:00:00-04:00,2977.6201171875
2019-09-27 00:00:00-04:00,2961.7900390625
2019-09-30 00:00:00-04:00,2976.739990234375
2019-10-01 00:00:00-04:00,2940.25
2019-10-02 00:00:00-04:00,2887.610107421875
2019-10-03 00:00:00-04:00,2910.6298828125
2019-10-04 00:00:00-04:00,2952.010009765625
2019-10-07 00:00:00-04:00,2938.7900390625
2019-10-08 00:00:00-04:00,2893.06005859375
2019-10-09 00:00:00-04:00,2919.39990234375
2019-10-10 00:00:00-04:00,2938.1298828125
2019-10-11 00:00:00-04:00,2970.27001953125
2019-10-14 00:00:00-04:00,2966.14990234375
2019-10-15 00:00:00-04:00,2995.679931640625
2019-10-16 00:00:00-04:00,2989.68994140625
2019-10-17 00:00:00-04:00,2997.949951171875
2019-10-18 00:00:00-04:00,2986.199951171875
2019-10-21 00:00:00-04:00,3006.719970703125
2019-10-22 00:00:00-04:00,2995.989990234375
2019-10-23 00:00:00-04:00,3004.52001953125
2019-10-24 00:00:00-04:00,3010.2900390625
2019-10-25 00:00:00-04:00,3022.550048828125
2019-10-28 00:00:00-04:00,3039.419921875
2019-10-29 00:00:00-04:00,3036.889892578125
2019-10-30 00:00:00-04:00,3046.77001953125
2019-10-31 00:00:00-04:00,3037.56005859375
2019-11-01 00:00:00-04:00,3066.909912109375
2019-11-04 00:00:00-05:00,3078.27001953125
2019-11-05 00:00:00-05:00,3074.6201171875
2019-11-06 00:00:00-05:00,3076.780029296875
2019-11-07 00:00:00-05:00,3085.179931640625
2019-11-08 00:00:00-05:00,3093.080078125
2019-11-11 00:00:00-05:00,3087.010009765625
2019-11-12 00:00:00-05:00,3091.840087890625
2019-11-13 00:00:00-05:00,3094.0400390625
2019-11-14 00:00:00-05:00,3096.6298828125
2019-11-15 00:00:00-05:00,3120.4599609375
2019-11-18 00:00:00-05:00,3122.030029296875
2019-11-19 00:00:00-05:00,3120.179931640625
2019-11-20 00:00:00-05:00,3108.4599609375
2019-11-21 00:00:00-05:00,3103.5400390625
2019-11-22 00:00:00-05:00,3110.2900390625
2019-11-25 00:00:00-05:00,3133.639892578125
2019-11-26 00:00:00-05:00,3140.52001953125
2019-11-27 00:00:00-05:00,3153.6298828125
2019-11-29 00:00:00-05:00,3140.97998046875
2019-12-02 00:00:00-05:00,3113.8701171875
2019-12-03 00:00:00-05:00,3093.199951171875
2019-12-04 00:00:00-05:00,3112.760009765625
2019-12-05 00:00:00-05:00,3117.429931640625
2019-12-06 00:00:00-05:00,3145.909912109375
2019-12-09 00:00:00-05:00,3135.9599609375
2019-12-10 00:00:00-05:00,3132.52001953125
2019-12-11 00:00:00-05:00,3141.6298828125
2019-12-12 00:00:00-05:00,3168.570068359375
2019-12-13 00:00:00-05:00,3168.800048828125
2019-12-16 00:00:00-05:00,3191.449951171875
2019-12-17 00:00:00-05:00,3192.52001953125
2019-12-18 00:00:00-05:00,3191.139892578125
2019-12-19 00:00:00-05:00,3205.3701171875
2019-12-20 00:00:00-05:00,3221.219970703125
2019-12-23 00:00:00-05:00,3224.010009765625
2019-12-24 00:00:00-05:00,3223.3798828125
2019-12-26 00:00:00-05:00,3239.909912109375
